row_id,label,n_chars,n_words,n_subwords
ntf-03294,real,593,134,166
ntf-03295,real,949,200,257
ntf-03296,real,1050,220,293
ntf-03297,real,647,138,169
ntf-03298,real,956,207,261
ntf-03299,real,894,166,268
ntf-03300,real,1000,214,288
ntf-03301,real,574,117,168
ntf-03302,real,1091,227,308
ntf-03303,real,591,121,164
ntf-03304,real,884,178,291
ntf-03305,real,1277,274,336
ntf-03306,real,822,182,210
ntf-03307,real,537,112,153
ntf-03308,real,841,165,213
ntf-03309,real,519,117,138
ntf-03310,real,1007,215,285
ntf-03311,real,709,150,194
ntf-03312,real,1601,321,443
ntf-03313,real,1260,268,359
ntf-03314,real,720,162,199
ntf-03315,real,851,193,233
ntf-03316,real,474,97,125
ntf-03317,real,927,189,271
ntf-03318,real,540,113,166
ntf-03319,real,626,130,170
ntf-03320,real,483,112,136
ntf-03321,real,879,194,250
ntf-03322,real,715,149,200
ntf-03323,real,466,101,125
ntf-03324,real,858,193,225
ntf-03325,real,622,129,165
ntf-03326,real,412,81,112
ntf-03327,real,598,136,174
ntf-03328,real,458,96,117
ntf-03329,real,649,135,186
ntf-03330,real,994,208,265
ntf-03331,real,367,78,123
ntf-03332,real,986,200,280
ntf-03333,real,424,97,125
ntf-03334,real,973,218,271
ntf-03335,real,713,152,212
ntf-03336,real,590,120,182
ntf-03337,real,694,141,197
ntf-03338,real,884,192,257
ntf-03339,real,828,184,211
ntf-03340,real,562,120,169
ntf-03341,real,737,161,222
ntf-03342,real,537,109,152
ntf-03343,real,598,126,159
ntf-03344,real,752,159,221
ntf-03345,real,930,195,254
ntf-03346,real,890,181,254
ntf-03347,real,1114,238,307
ntf-03348,real,1166,231,342
ntf-03349,real,946,206,251
ntf-03350,real,338,71,97
ntf-03351,real,6763,1466,1900
ntf-03352,real,1203,226,364
ntf-03353,real,1091,237,327
ntf-03354,real,841,176,252
ntf-03355,real,1115,222,333
ntf-03356,real,907,204,274
ntf-03357,real,582,123,151
ntf-03358,real,1036,215,306
ntf-03359,real,392,92,112
ntf-03360,real,578,123,166
ntf-03361,real,822,178,224
ntf-03362,real,1056,225,302
ntf-03363,real,594,127,165
ntf-03364,real,562,113,158
ntf-03365,real,1696,356,503
ntf-03366,real,1483,301,448
ntf-03367,real,476,103,126
ntf-03368,real,541,109,153
ntf-03369,real,605,115,183
ntf-03370,real,1397,293,404
ntf-03371,real,750,162,213
ntf-03372,real,758,158,218
ntf-03373,real,965,204,288
ntf-03374,real,976,215,292
ntf-03375,real,1164,252,323
ntf-03376,real,686,148,181
ntf-03377,real,693,140,222
ntf-03378,real,1155,256,334
ntf-03379,real,707,149,205
ntf-03380,real,867,178,263
ntf-03381,real,825,178,236
ntf-03382,real,394,86,117
ntf-03383,real,792,164,231
ntf-03384,real,520,108,148
ntf-03385,real,778,165,223
ntf-03386,real,571,118,171
ntf-03387,real,729,140,218
ntf-03388,real,844,188,266
ntf-03389,real,824,178,235
ntf-03390,real,781,168,223
ntf-03391,real,685,156,181
ntf-03392,real,391,82,112
ntf-03393,real,880,184,269
ntf-03394,real,556,123,172
ntf-03395,real,1078,238,322
ntf-03396,real,622,135,202
ntf-03397,real,1485,326,471
ntf-03398,real,718,144,234
ntf-03399,real,397,86,122
ntf-03400,real,793,164,228
ntf-03401,real,910,179,248
ntf-03402,real,849,172,241
ntf-03403,real,742,148,198
ntf-03404,real,863,185,259
ntf-03405,real,1686,363,524
ntf-03406,real,530,110,156
ntf-03407,real,1755,387,546
ntf-03408,real,521,107,150
ntf-03409,real,486,107,152
ntf-03410,real,1123,241,322
ntf-03411,real,1551,335,403
ntf-03412,real,673,139,184
ntf-03413,real,862,192,255
ntf-03414,real,702,150,202
ntf-03415,real,1034,217,297
ntf-03416,real,751,154,219
ntf-03417,real,390,84,122
ntf-03418,real,616,128,199
ntf-03419,real,673,139,188
ntf-03420,real,1367,286,412
ntf-03421,real,1231,260,357
ntf-03422,real,1047,233,313
ntf-03423,real,985,215,284
ntf-03424,real,647,137,188
ntf-03425,real,714,153,200
ntf-03426,real,608,119,183
ntf-03427,real,918,203,275
ntf-03428,real,1144,246,332
ntf-03429,real,955,206,274
ntf-03430,real,2139,468,666
ntf-03431,real,591,125,178
ntf-03432,real,397,90,113
ntf-03433,real,512,109,145
ntf-03434,real,339,71,97
ntf-03435,real,922,205,272
ntf-03436,real,504,100,157
ntf-03437,real,2122,476,640
ntf-03438,real,245,49,70
ntf-03439,real,1114,243,325
ntf-03440,real,507,104,139
ntf-03441,real,624,135,187
ntf-03442,real,588,125,171
ntf-03443,real,630,136,199
ntf-03444,real,650,133,195
ntf-03445,real,871,193,230
ntf-03446,real,868,178,254
ntf-03447,real,831,168,247
ntf-03448,real,881,195,264
ntf-03449,real,506,110,142
ntf-03450,real,393,86,113
ntf-03451,real,872,184,257
ntf-03452,real,433,95,127
ntf-03453,real,682,141,197
ntf-03454,real,540,111,163
ntf-03455,real,879,189,252
ntf-03456,real,793,164,225
ntf-03457,real,494,110,168
ntf-03458,real,875,194,291
ntf-03459,real,723,151,193
ntf-03460,real,426,94,126
ntf-03461,real,1288,287,400
ntf-03462,real,1032,217,313
ntf-03463,real,921,196,290
ntf-03464,real,647,130,192
ntf-03465,real,721,144,216
ntf-03466,real,626,129,196
ntf-03467,real,1287,282,411
ntf-03468,real,603,118,174
ntf-03469,real,895,179,256
ntf-03470,real,793,172,247
ntf-03471,real,1131,253,318
ntf-03472,real,887,205,251
ntf-03473,real,1073,229,322
ntf-03474,real,1108,233,325
ntf-03475,real,931,215,262
ntf-03476,real,1172,249,352
ntf-03477,real,1063,217,319
ntf-03478,real,1573,335,443
ntf-03479,real,1079,206,339
ntf-03480,real,975,205,266
ntf-03481,real,391,87,117
ntf-03482,real,904,194,246
ntf-03483,real,689,148,191
ntf-03484,real,498,98,143
ntf-03485,real,1042,215,291
ntf-03486,real,794,158,239
ntf-03487,real,1216,236,350
ntf-03488,real,735,151,192
ntf-03489,real,1263,264,353
ntf-03490,real,806,166,228
ntf-03491,real,709,158,187
ntf-03492,real,525,111,145
ntf-03493,real,710,148,209
ntf-03494,real,1099,222,328
ntf-03495,real,968,191,300
ntf-03496,real,736,152,199
ntf-03497,real,703,157,190
ntf-03498,real,607,117,201
ntf-03499,real,653,143,194
ntf-03500,real,640,141,170
ntf-03501,real,880,185,251
ntf-03502,real,1219,254,335
ntf-03503,real,997,209,297
ntf-03504,real,1099,237,326
ntf-03505,real,1082,225,315
ntf-03506,real,651,133,174
ntf-03507,real,526,111,139
ntf-03508,real,892,186,261
ntf-03509,real,538,112,167
ntf-03510,real,1523,316,453
ntf-03511,real,1472,277,400
ntf-03512,real,610,137,180
ntf-03513,real,412,84,131
ntf-03514,real,432,93,132
ntf-03515,real,603,132,174
ntf-03516,real,408,85,126
ntf-03517,real,1204,256,339
ntf-03518,real,370,75,109
ntf-03519,real,379,72,109
ntf-03520,real,696,138,187
ntf-03521,real,405,85,121
ntf-03522,real,924,177,264
ntf-03523,real,696,141,178
ntf-03524,real,941,201,275
ntf-03525,real,650,134,180
ntf-03526,real,811,167,224
ntf-03527,real,1007,204,289
ntf-03528,real,811,164,229
ntf-03529,real,504,104,141
ntf-03530,real,336,71,76
ntf-03531,real,750,167,234
ntf-03532,real,716,156,198
ntf-03533,real,948,193,264
ntf-03534,real,734,145,209
ntf-03535,real,485,100,156
ntf-03536,real,695,143,218
ntf-03537,real,758,156,210
ntf-03538,real,669,123,181
ntf-03539,real,559,114,157
ntf-03540,real,840,165,228
ntf-03541,real,2272,484,730
ntf-03542,real,3232,707,1022
ntf-03543,real,1127,243,325
ntf-03544,real,958,210,275
ntf-03545,real,667,133,183
ntf-03546,real,1395,265,391
ntf-03547,real,1375,295,356
ntf-03548,real,1203,248,321
ntf-03549,real,701,148,213
ntf-03550,real,609,124,165
ntf-03551,real,1199,248,318
ntf-03552,real,995,190,281
ntf-03553,real,409,94,126
ntf-03554,real,763,150,189
ntf-03555,real,985,211,294
ntf-03556,real,660,136,178
ntf-03557,real,858,167,223
ntf-03558,real,658,139,181
ntf-03559,real,1194,240,328
ntf-03560,real,804,163,240
ntf-03561,real,810,173,216
ntf-03562,real,800,165,235
ntf-03563,real,606,130,173
ntf-03564,real,934,183,282
ntf-03565,real,262,58,88
ntf-03566,real,816,169,224
ntf-03567,real,1345,292,423
ntf-03568,real,439,88,124
ntf-03569,real,1335,288,361
ntf-03570,real,246,49,74
ntf-03571,real,672,141,169
ntf-03572,real,671,131,170
ntf-03573,real,932,196,265
ntf-03574,real,422,92,108
ntf-03575,real,539,109,169
ntf-03576,real,922,182,295
ntf-03577,real,343,67,113
ntf-03578,real,305,65,98
ntf-03579,real,584,123,158
ntf-03580,real,1252,257,369
ntf-03581,real,1049,201,328
ntf-03582,real,529,126,141
ntf-03583,real,796,181,236
ntf-03584,real,1014,213,252
ntf-03585,real,810,168,259
ntf-03586,real,937,210,254
ntf-03587,real,604,131,166
ntf-03588,real,900,182,254
ntf-03589,real,987,204,253
ntf-03590,real,938,201,251
ntf-03591,real,715,157,197
ntf-03592,real,609,132,169
ntf-03593,real,834,167,222
ntf-03594,real,340,65,92
ntf-03595,real,811,159,221
ntf-03596,real,603,137,161
ntf-03597,real,577,125,156
ntf-03598,real,1347,288,351
ntf-03599,real,683,150,198
ntf-03600,real,579,133,152
ntf-03601,real,1264,264,338
ntf-03602,real,1235,257,329
ntf-03603,real,1227,255,339
ntf-03604,real,1643,340,442
ntf-03605,real,1640,321,464
ntf-03606,real,884,182,250
ntf-03607,real,517,115,157
ntf-03608,real,959,195,257
ntf-03609,real,460,96,116
ntf-03610,real,738,153,224
ntf-03611,real,1006,201,276
ntf-03612,real,741,149,202
ntf-03613,real,410,85,116
ntf-03614,real,935,190,299
ntf-03615,real,523,107,155
ntf-03616,real,983,200,318
ntf-03617,real,944,194,251
ntf-03618,real,717,149,225
ntf-03619,real,957,200,284
ntf-03620,real,885,195,267
ntf-03621,real,772,167,257
ntf-03622,real,613,138,187
ntf-03623,real,884,187,249
ntf-03624,real,1118,221,315
ntf-03625,real,681,152,200
ntf-03626,real,1244,247,335
ntf-03627,real,595,125,171
ntf-03628,real,903,183,263
ntf-03629,real,598,125,168
ntf-03630,real,569,112,180
ntf-03631,real,1035,205,290
ntf-03632,real,1377,288,391
ntf-03633,real,588,128,164
ntf-03634,real,580,111,183
ntf-03635,real,1115,233,301
ntf-03636,real,379,79,111
ntf-03637,real,1007,223,256
ntf-03638,real,686,151,175
ntf-03639,real,756,157,223
ntf-03640,real,441,93,125
ntf-03641,real,913,198,237
ntf-03642,real,777,170,249
ntf-03643,real,517,113,158
ntf-03644,real,722,141,225
ntf-03645,real,651,137,172
ntf-03646,real,938,194,279
ntf-03647,real,470,106,117
ntf-03648,real,812,167,213
ntf-03649,real,464,95,138
ntf-03650,real,775,162,233
ntf-03651,real,827,173,234
ntf-03652,real,630,128,196
ntf-03653,real,709,142,227
ntf-03654,real,626,120,191
ntf-03655,real,593,118,190
ntf-03656,real,609,131,166
ntf-03657,real,813,169,265
ntf-03658,real,944,178,314
ntf-03659,real,602,131,180
ntf-03660,real,911,199,280
ntf-03661,real,806,169,215
ntf-03662,real,492,104,148
ntf-03663,real,533,112,161
ntf-03664,real,651,133,218
ntf-03665,real,504,103,152
ntf-03666,real,568,120,179
ntf-03667,real,636,137,184
ntf-03668,real,561,130,146
ntf-03669,real,522,104,168
ntf-03670,real,1030,213,279
ntf-03671,real,322,67,93
ntf-03672,real,360,73,104
ntf-03673,real,598,123,169
ntf-03674,real,812,177,200
ntf-03675,real,921,208,258
ntf-03676,real,953,211,262
ntf-03677,real,663,140,189
ntf-03678,real,316,76,96
ntf-03679,real,882,175,270
ntf-03680,real,459,89,137
ntf-03681,real,710,155,224
ntf-03682,real,1056,195,309
ntf-03683,real,2812,593,820
ntf-03684,real,2194,478,702
ntf-03685,real,693,148,180
ntf-03686,real,688,142,198
ntf-03687,real,919,200,289
ntf-03688,real,433,93,146
ntf-03689,real,526,112,141
ntf-03690,real,741,150,247
ntf-03691,real,2126,447,642
ntf-03692,real,1789,373,465
ntf-03693,real,834,170,250
ntf-03694,real,580,123,176
ntf-03695,real,667,136,183
ntf-03696,real,1044,216,260
ntf-03697,real,1147,226,315
ntf-03698,real,1415,293,399
ntf-03699,real,666,142,180
ntf-03700,real,319,69,104
ntf-03701,real,813,172,218
ntf-03702,real,1341,280,370
ntf-03703,real,1006,212,276
ntf-03704,real,1037,206,274
ntf-03705,real,814,178,243
ntf-03706,real,493,106,133
ntf-03707,real,767,163,217
ntf-03708,real,524,108,134
ntf-03709,real,1246,270,335
ntf-03710,real,639,134,184
ntf-03711,real,786,170,240
ntf-03712,real,951,214,276
ntf-03713,real,813,163,220
ntf-03714,real,756,162,214
ntf-03715,real,906,193,242
ntf-03716,real,1030,218,278
ntf-03717,real,867,180,234
ntf-03718,real,608,127,161
ntf-03719,real,712,154,190
ntf-03720,real,779,167,205
ntf-03721,real,570,123,177
ntf-03722,real,2862,623,879
ntf-03723,real,668,148,175
ntf-03724,real,767,171,208
ntf-03725,real,897,206,290
ntf-03726,real,468,98,130
ntf-03727,real,776,170,195
ntf-03728,real,891,189,262
ntf-03729,real,1682,344,459
ntf-03730,real,1153,236,311
ntf-03731,real,1003,202,309
ntf-03732,real,487,102,126
ntf-03733,real,887,181,243
ntf-03734,real,469,94,135
ntf-03735,real,754,157,255
ntf-03736,real,908,193,252
ntf-03737,real,844,186,244
ntf-03738,real,8013,1744,2217
ntf-03739,real,592,127,164
ntf-03740,real,1014,212,306
ntf-03741,real,509,106,147
ntf-03742,real,898,196,227
ntf-03743,real,470,102,144
ntf-03744,real,529,110,169
ntf-03745,real,2156,471,616
ntf-03746,real,1987,433,575
ntf-03747,real,939,208,296
ntf-03748,real,1057,230,351
ntf-03749,real,1509,330,438
ntf-03750,real,1050,228,274
ntf-03751,real,536,118,144
ntf-03752,real,1964,405,516
ntf-03753,real,1334,279,365
ntf-03754,real,1184,252,339
ntf-03755,real,685,140,183
ntf-03756,real,1111,239,332
ntf-03757,real,1799,389,531
ntf-03758,real,1435,294,362
ntf-03759,real,812,189,247
ntf-03760,real,525,111,155
ntf-03761,real,832,171,219
ntf-03762,real,717,143,194
ntf-03763,real,584,119,158
ntf-03764,real,808,161,261
ntf-03765,real,576,112,163
ntf-03766,real,602,124,176
ntf-03767,real,1305,258,356
ntf-03768,real,718,154,187
ntf-03769,real,1012,201,291
ntf-03770,real,567,124,158
ntf-03771,real,592,119,178
ntf-03772,real,590,119,186
ntf-03773,real,339,68,87
ntf-03774,real,913,186,248
ntf-03775,real,827,166,221
ntf-03776,real,327,65,83
ntf-03777,real,653,138,204
ntf-03778,real,1110,230,300
ntf-03779,real,695,149,178
ntf-03780,real,740,146,198
ntf-03781,real,613,136,161
ntf-03782,real,750,155,244
ntf-03783,real,1091,241,300
ntf-03784,real,1099,227,369
ntf-03785,real,1813,396,482
ntf-03786,real,985,211,299
ntf-03787,real,1050,232,290
ntf-03788,real,543,117,152
ntf-03789,real,797,177,223
ntf-03790,real,367,73,107
ntf-03791,real,526,105,137
ntf-03792,real,1022,201,322
ntf-03793,real,989,193,284
ntf-03794,real,996,206,268
ntf-03795,real,760,156,208
ntf-03796,real,526,112,149
ntf-03797,real,3090,682,940
ntf-03798,real,493,102,168
ntf-03799,real,758,160,238
ntf-03800,real,677,139,189
ntf-03801,real,954,201,250
ntf-03802,real,776,176,246
ntf-03803,real,524,104,150
ntf-03804,real,748,157,203
ntf-03805,real,3593,789,1080
ntf-03806,real,669,141,205
ntf-03807,real,1006,199,305
ntf-03808,real,384,82,120
ntf-03809,real,1506,321,474
ntf-03810,real,643,128,209
ntf-03811,real,909,193,280
ntf-03812,real,767,167,245
ntf-03813,real,1106,227,315
ntf-03814,real,844,185,233
ntf-03815,real,1454,305,406
ntf-03816,real,736,147,197
ntf-03817,real,447,89,152
ntf-03818,real,412,84,98
ntf-03819,real,723,152,197
ntf-03820,real,937,206,235
ntf-03821,real,921,191,258
ntf-03822,real,924,199,295
ntf-03823,real,417,78,117
ntf-03824,real,763,164,212
ntf-03825,real,754,171,232
ntf-03826,real,743,158,219
ntf-03827,real,718,156,243
ntf-03828,real,833,183,265
ntf-03829,real,615,127,182
ntf-03830,real,1010,209,282
ntf-03831,real,876,184,249
ntf-03832,real,736,156,204
ntf-03833,real,1558,347,472
ntf-03834,real,485,103,135
ntf-03835,real,908,199,260
ntf-03836,real,919,189,254
ntf-03837,real,799,173,240
ntf-03838,real,511,106,144
ntf-03839,real,422,93,108
ntf-03840,real,1544,342,482
ntf-03841,real,670,135,203
ntf-03842,real,1109,229,323
ntf-03843,real,689,154,198
ntf-03844,real,419,90,111
ntf-03845,real,389,84,111
ntf-03846,real,836,174,238
ntf-03847,real,705,149,191
ntf-03848,real,494,102,141
ntf-03849,real,944,187,261
ntf-03850,real,794,165,247
ntf-03851,real,657,139,205
ntf-03852,real,457,97,141
ntf-03853,real,414,89,123
ntf-03854,real,554,114,168
ntf-03855,real,720,134,207
ntf-03856,real,945,198,292
ntf-03857,real,1083,228,337
ntf-03858,real,765,154,242
ntf-03859,real,481,106,143
ntf-03860,real,516,109,153
ntf-03861,real,424,85,115
ntf-03862,real,735,163,219
ntf-03863,real,634,138,185
ntf-03864,real,390,76,110
ntf-03865,real,815,175,257
ntf-03866,real,800,164,221
ntf-03867,real,797,170,223
ntf-03868,real,499,109,138
ntf-03869,real,397,81,127
ntf-03870,real,490,106,167
ntf-03871,real,1415,289,404
ntf-03872,real,975,209,287
ntf-03873,real,462,96,133
ntf-03874,real,566,121,177
ntf-03875,real,464,93,158
ntf-03876,real,756,171,225
ntf-03877,real,917,188,253
ntf-03878,real,710,143,200
ntf-03879,real,843,178,244
ntf-03880,real,601,126,186
ntf-03881,real,863,191,261
ntf-03882,real,704,163,222
ntf-03883,real,645,149,181
ntf-03884,real,831,180,219
ntf-03885,real,462,91,136
ntf-03886,real,912,190,235
ntf-03887,real,516,102,141
ntf-03888,real,407,84,116
ntf-03889,real,701,157,198
ntf-03890,real,939,202,253
ntf-03891,real,539,105,147
ntf-03892,real,559,114,160
ntf-03893,real,586,123,171
ntf-03894,real,1049,219,296
ntf-03895,real,816,173,250
ntf-03896,real,1414,294,395
ntf-03897,real,716,151,193
ntf-03898,real,1129,239,308
ntf-03899,real,835,174,279
ntf-03900,real,1221,259,328
ntf-03901,real,590,128,165
ntf-03902,real,481,110,132
ntf-03903,real,780,174,239
ntf-03904,real,559,126,166
ntf-03905,real,638,141,191
ntf-03906,real,872,193,258
ntf-03907,real,678,138,182
ntf-03908,real,1290,282,394
ntf-03909,real,767,166,230
ntf-03910,real,505,109,165
ntf-03911,real,907,187,272
ntf-03912,real,795,173,223
ntf-03913,real,907,194,264
ntf-03914,real,801,162,246
ntf-03915,real,424,83,133
ntf-03916,real,1130,250,339
ntf-03917,real,697,145,199
ntf-03918,real,656,144,201
ntf-03919,real,772,171,235
ntf-03920,real,1009,210,301
ntf-03921,real,745,149,223
ntf-03922,real,676,142,183
ntf-03923,real,640,132,208
ntf-03924,real,812,164,236
ntf-03925,real,711,153,195
ntf-03926,real,810,165,224
ntf-03927,real,909,181,252
ntf-03928,real,522,113,162
ntf-03929,real,734,162,194
ntf-03930,real,975,198,262
ntf-03931,real,1487,327,471
ntf-03932,real,553,118,156
ntf-03933,real,639,125,175
ntf-03934,real,712,150,217
ntf-03935,real,1542,322,413
ntf-03936,real,1020,222,307
ntf-03937,real,442,98,123
ntf-03938,real,603,133,198
ntf-03939,real,463,91,133
ntf-03940,real,421,86,126
ntf-03941,real,576,122,159
ntf-03942,real,1424,314,438
ntf-03943,real,819,162,231
ntf-03944,real,564,101,174
ntf-03945,real,437,91,124
ntf-03946,real,761,159,207
ntf-03947,real,609,127,187
ntf-03948,real,886,175,246
ntf-03949,real,628,134,169
ntf-03950,real,817,162,237
ntf-03951,real,728,148,194
ntf-03952,real,905,193,250
ntf-03953,real,818,178,237
ntf-03954,real,481,96,132
ntf-03955,real,505,108,137
ntf-03956,real,366,78,102
ntf-03957,real,854,172,237
ntf-03958,real,251,52,68
ntf-03959,real,499,105,136
ntf-03960,real,929,173,273
ntf-03961,real,539,112,127
ntf-03962,real,1158,237,331
ntf-03963,real,1087,230,291
ntf-03964,real,479,96,153
ntf-03965,real,678,148,209
ntf-03966,real,1125,229,297
ntf-03967,real,474,102,142
ntf-03968,real,751,154,234
ntf-03969,real,787,169,237
ntf-03970,real,815,178,206
ntf-03971,real,657,132,165
ntf-03972,real,684,146,217
ntf-03973,real,423,92,112
ntf-03974,real,617,132,170
ntf-03975,real,1220,271,318
ntf-03976,real,1197,248,314
ntf-03977,real,532,113,163
ntf-03978,real,1037,205,286
ntf-03979,real,556,121,151
ntf-03980,real,482,105,138
ntf-03981,real,970,204,245
ntf-03982,real,658,131,188
ntf-03983,real,536,119,155
ntf-03984,real,525,115,140
ntf-03985,real,958,192,273
ntf-03986,real,544,120,159
ntf-03987,real,329,67,90
ntf-03988,real,763,155,212
ntf-03989,real,779,157,203
ntf-03990,real,769,163,199
ntf-03991,real,591,124,168
ntf-03992,real,489,96,155
ntf-03993,real,585,114,164
ntf-03994,real,527,112,148
ntf-03995,real,410,85,138
ntf-03996,real,578,123,164
ntf-03997,real,539,106,147
ntf-03998,real,442,90,145
ntf-03999,real,1154,228,318
ntf-04000,real,626,126,195
ntf-04001,real,420,91,126
ntf-04002,real,525,107,166
ntf-04003,real,1073,233,267
ntf-04004,real,682,139,209
ntf-04005,real,883,188,247
ntf-04006,real,733,157,205
ntf-04007,real,900,193,235
ntf-04008,real,676,142,178
ntf-04009,real,776,157,232
ntf-04010,real,465,91,135
ntf-04011,real,511,113,156
ntf-04012,real,4523,1005,1255
ntf-04013,real,1163,256,315
ntf-04014,real,1328,295,388
ntf-04015,real,578,122,173
ntf-04016,real,939,213,260
ntf-04017,real,779,171,226
ntf-04018,real,526,104,187
ntf-04019,real,538,118,142
ntf-04020,real,1337,295,379
ntf-04021,real,877,197,262
ntf-04022,real,1031,228,281
ntf-04023,real,700,148,239
ntf-04024,real,834,188,220
ntf-04025,real,603,115,166
ntf-04026,real,526,113,163
ntf-04027,real,5041,1103,1536
ntf-04028,real,704,143,176
ntf-04029,real,1537,317,432
ntf-04030,real,649,132,185
ntf-04031,real,511,112,162
ntf-04032,real,715,151,195
ntf-04033,real,390,79,111
ntf-04034,real,940,204,240
ntf-04035,real,1166,255,321
ntf-04036,real,1430,308,393
ntf-04037,real,1524,331,422
ntf-04038,real,1321,290,374
ntf-04039,real,592,136,160
ntf-04040,real,615,137,177
ntf-04041,real,556,110,164
ntf-04042,real,700,146,190
ntf-04043,real,975,213,279
ntf-04044,real,737,148,207
ntf-04045,real,763,158,250
ntf-04046,real,1026,210,264
ntf-04047,real,591,121,159
ntf-04048,real,621,129,157
ntf-04049,real,786,172,222
ntf-04050,real,2030,414,627
ntf-04051,real,746,160,243
ntf-04052,real,731,152,187
ntf-04053,real,845,176,232
ntf-04054,real,648,132,198
ntf-04055,real,765,165,208
ntf-04056,real,839,172,206
ntf-04057,real,816,173,217
ntf-04058,real,1348,263,387
ntf-04059,real,591,125,164
ntf-04060,real,727,155,198
ntf-04061,real,736,162,182
ntf-04062,real,884,194,268
ntf-04063,real,1020,206,286
ntf-04064,real,831,174,214
ntf-04065,real,451,93,123
ntf-04066,real,622,135,180
ntf-04067,real,913,182,275
