row_id,label,n_chars,n_words,n_subwords
axg-02822,fake,4784,1079,1346
axg-02823,fake,3747,800,1021
axg-02824,fake,2753,619,738
axg-02825,fake,2120,464,587
axg-02826,fake,2092,468,572
axg-02827,fake,2870,646,796
axg-02828,fake,4591,1018,1279
axg-02829,fake,302,67,83
axg-02830,fake,1814,404,506
axg-02831,fake,3344,746,982
axg-02832,fake,4925,1094,1375
axg-02833,fake,4481,1023,1270
axg-02834,fake,3344,724,983
axg-02835,fake,1264,278,363
axg-02836,fake,1092,243,281
axg-02837,fake,737,157,211
axg-02838,fake,4768,1042,1252
axg-02839,fake,1287,278,356
axg-02840,fake,1950,457,541
axg-02841,fake,5010,1114,1342
axg-02842,fake,2303,513,650
axg-02843,fake,4636,1018,1282
axg-02844,fake,2905,665,862
axg-02845,fake,624,140,184
axg-02846,fake,2379,487,620
axg-02847,fake,2857,650,779
axg-02848,fake,3987,861,1110
axg-02849,fake,2423,551,680
axg-02850,fake,4755,1029,1270
axg-02851,fake,2124,465,579
axg-02852,fake,2822,604,826
axg-02853,fake,2304,512,652
axg-02854,fake,1627,354,434
axg-02855,fake,1497,337,448
axg-02856,fake,2562,589,700
axg-02857,fake,4421,991,1160
axg-02858,fake,2707,607,731
axg-02859,fake,1614,346,434
axg-02860,fake,1330,310,376
axg-02861,fake,2009,433,568
axg-02862,fake,631,140,187
axg-02863,fake,2687,591,743
axg-02864,fake,2437,546,711
axg-02865,fake,946,196,275
axg-02866,fake,4915,1056,1384
axg-02867,fake,1700,361,438
axg-02868,fake,881,191,244
axg-02869,fake,4961,1107,1375
axg-02870,fake,2760,611,767
axg-02871,fake,724,167,203
axg-02872,fake,470,105,136
axg-02873,fake,1874,417,546
axg-02874,fake,4788,1048,1308
axg-02875,fake,1689,377,485
axg-02876,fake,2072,453,611
axg-02877,fake,2394,512,653
axg-02878,fake,3624,812,995
axg-02879,fake,2761,606,752
axg-02880,fake,2043,443,533
axg-02881,fake,3702,816,1081
axg-02882,fake,978,219,301
axg-02883,fake,4619,1007,1325
axg-02884,fake,3389,763,915
axg-02885,fake,2710,614,761
axg-02886,fake,2514,563,690
axg-02887,fake,869,189,242
axg-02888,fake,1192,261,336
axg-02889,fake,2170,474,588
axg-02890,fake,4023,885,1182
axg-02891,fake,3210,741,922
axg-02892,fake,2719,603,753
axg-02893,fake,2204,486,622
axg-02894,fake,916,204,258
axg-02895,fake,2333,519,645
axg-02896,fake,979,211,244
axg-02897,fake,2777,620,762
axg-02898,fake,4517,1008,1295
axg-02899,fake,3839,843,1044
axg-02900,fake,2217,490,611
axg-02901,fake,2235,497,613
axg-02902,fake,2478,547,678
axg-02903,fake,566,118,163
axg-02904,fake,2296,503,640
axg-02905,fake,2116,469,595
axg-02906,fake,2433,546,655
axg-02907,fake,1820,401,507
axg-02908,fake,3810,845,999
axg-02909,fake,3091,694,869
axg-02910,fake,3312,741,930
axg-02911,fake,4485,1006,1256
axg-02912,fake,2394,506,731
axg-02913,fake,2531,576,706
axg-02914,fake,1003,214,293
axg-02915,fake,2935,653,819
axg-02916,fake,4964,1081,1351
axg-02917,fake,3316,750,929
axg-02918,fake,498,105,136
axg-02919,fake,2751,631,757
axg-02920,fake,3150,731,883
axg-02921,fake,1420,322,412
axg-02922,fake,3685,819,998
axg-02923,fake,4653,1060,1297
axg-02924,fake,452,99,137
axg-02925,fake,3719,804,1067
axg-02926,fake,4560,983,1233
axg-02927,fake,1382,315,409
axg-02928,fake,369,76,105
axg-02929,fake,1078,248,322
axg-02930,fake,2261,494,626
axg-02931,fake,3441,772,945
axg-02932,fake,930,203,258
axg-02933,fake,1416,309,425
axg-02934,fake,1827,409,525
axg-02935,fake,4645,1028,1293
axg-02936,fake,1967,433,541
axg-02937,fake,811,188,234
axg-02938,fake,3270,750,929
axg-02939,fake,2442,564,669
axg-02940,fake,1534,355,424
axg-02941,fake,3211,712,897
axg-02942,fake,2518,577,719
axg-02943,fake,3083,706,879
axg-02944,fake,4936,1105,1374
axg-02945,fake,2636,606,753
axg-02946,fake,2007,442,570
axg-02947,fake,3883,843,1037
axg-02948,fake,2357,523,685
axg-02949,fake,2622,569,772
axg-02950,fake,1332,294,368
axg-02951,fake,2055,462,552
axg-02952,fake,1208,281,349
axg-02953,fake,3189,746,903
axg-02954,fake,2713,605,754
axg-02955,fake,1300,287,364
axg-02956,fake,3111,721,900
axg-02957,fake,2567,584,698
axg-02958,fake,1561,356,444
axg-02959,fake,1862,431,520
axg-02960,fake,2559,573,731
axg-02961,fake,2963,644,820
axg-02962,fake,1821,406,507
axg-02963,fake,1764,390,493
axg-02964,fake,3196,705,880
axg-02965,fake,1317,281,368
axg-02966,fake,1507,326,391
axg-02967,fake,1775,388,502
axg-02968,fake,3644,820,1004
axg-02969,fake,4129,966,1153
axg-02970,fake,4695,1011,1201
axg-02971,fake,1203,282,332
axg-02972,fake,2418,553,683
axg-02973,fake,4752,1052,1382
axg-02974,fake,1410,305,383
axg-02975,fake,1990,422,568
axg-02976,fake,2418,544,667
axg-02977,fake,3292,700,938
axg-02978,fake,3261,734,913
axg-02979,fake,4084,897,1095
axg-02980,fake,2174,489,621
axg-02981,fake,917,195,279
axg-02982,fake,667,152,191
axg-02983,fake,2290,497,645
axg-02984,fake,1930,430,563
axg-02985,fake,4089,923,1102
axg-02986,fake,2183,501,607
axg-02987,fake,2683,582,741
axg-02988,fake,1159,258,290
axg-02989,fake,4036,914,1118
axg-02990,fake,1854,418,504
axg-02991,fake,1400,324,383
axg-02992,fake,2807,618,810
axg-02993,fake,2758,623,737
axg-02994,fake,2273,491,636
axg-02995,fake,864,180,257
axg-02996,fake,1530,335,443
axg-02997,fake,2460,557,706
axg-02998,fake,2723,591,785
axg-02999,fake,3837,841,1072
axg-03000,fake,4292,954,1116
axg-03001,fake,1393,320,360
axg-03002,fake,2204,503,640
axg-03003,fake,1751,387,460
axg-03004,fake,1855,427,512
axg-03005,fake,2952,654,886
axg-03006,fake,5220,1188,1420
axg-03007,fake,2096,462,575
axg-03008,fake,2055,458,637
axg-03009,fake,2606,569,749
axg-03010,fake,2058,467,563
axg-03011,fake,1604,358,465
axg-03012,fake,2653,604,704
axg-03013,fake,2120,479,577
axg-03014,fake,4730,1000,1235
axg-03015,fake,4713,1034,1285
axg-03016,fake,1464,323,405
axg-03017,fake,2021,431,592
axg-03018,fake,1876,401,532
axg-03019,fake,1855,426,517
axg-03020,fake,3538,765,973
axg-03021,fake,5056,1111,1364
axg-03022,fake,4887,1084,1339
axg-03023,fake,4226,909,1089
axg-03024,fake,2796,630,751
axg-03025,fake,2616,600,724
axg-03026,fake,1131,247,317
axg-03027,fake,3687,828,1084
axg-03028,fake,2015,444,571
axg-03029,fake,3946,900,1074
axg-03030,fake,639,150,171
axg-03031,fake,2314,504,640
axg-03032,fake,3191,758,876
axg-03033,fake,1883,414,479
axg-03034,fake,3010,670,817
axg-03035,fake,1495,351,423
axg-03036,fake,4298,926,1253
axg-03037,fake,2841,638,816
axg-03038,fake,4319,881,1167
axg-03039,fake,1923,441,552
axg-03040,fake,1678,366,445
axg-03041,fake,1716,392,488
axg-03042,fake,2492,559,753
axg-03043,fake,1709,371,456
axg-03044,fake,2541,587,704
axg-03045,fake,1869,402,504
axg-03046,fake,4585,997,1276
axg-03047,fake,652,153,195
axg-03048,fake,3099,704,875
axg-03049,fake,1346,294,393
axg-03050,fake,3104,688,832
axg-03051,fake,2154,494,587
axg-03052,fake,1072,233,295
axg-03053,fake,1737,381,516
axg-03054,fake,2251,479,588
axg-03055,fake,3017,679,835
axg-03056,fake,916,204,259
axg-03057,fake,2017,448,547
axg-03058,fake,3749,847,1026
axg-03059,fake,3168,693,852
axg-03060,fake,2731,616,727
axg-03061,fake,2210,495,603
axg-03062,fake,2524,562,676
axg-03063,fake,2220,482,555
axg-03064,fake,1518,349,417
axg-03065,fake,1776,391,497
axg-03066,fake,1573,375,459
axg-03067,fake,4370,908,1164
axg-03068,fake,644,135,188
axg-03069,fake,4624,1029,1246
axg-03070,fake,4423,963,1229
axg-03071,fake,1883,411,524
axg-03072,fake,2862,627,794
axg-03073,fake,2262,497,598
axg-03074,fake,4728,1026,1276
axg-03075,fake,2362,558,698
axg-03076,fake,1111,254,303
axg-03077,fake,2171,500,610
axg-03078,fake,4558,957,1304
axg-03079,fake,4623,1026,1365
axg-03080,fake,3969,873,1149
axg-03081,fake,452,95,124
axg-03082,fake,2442,566,697
axg-03083,fake,1920,446,515
axg-03084,fake,649,153,182
axg-03085,fake,3047,693,821
axg-03086,fake,1292,277,336
axg-03087,fake,1734,389,471
axg-03088,fake,1840,416,533
axg-03089,fake,3906,838,1005
axg-03090,fake,3253,734,901
axg-03091,fake,2114,452,564
axg-03092,fake,1638,370,458
axg-03093,fake,2287,513,635
axg-03094,fake,3279,704,928
axg-03095,fake,2162,503,569
axg-03096,fake,3267,747,930
axg-03097,fake,613,144,180
axg-03098,fake,2584,579,689
axg-03099,fake,3522,795,962
axg-03100,fake,2287,514,713
axg-03101,fake,2993,677,833
axg-03102,fake,1769,397,531
axg-03103,fake,3537,768,935
axg-03104,fake,1174,258,332
axg-03105,fake,834,179,229
axg-03106,fake,2092,488,566
axg-03107,fake,3127,697,882
axg-03108,fake,4528,1026,1262
axg-03109,fake,1614,351,472
axg-03110,fake,4683,1026,1409
axg-03111,fake,2598,590,716
axg-03112,fake,1904,406,516
axg-03113,fake,1528,364,440
axg-03114,fake,2259,506,611
axg-03115,fake,2300,523,660
axg-03116,fake,2407,548,665
axg-03117,fake,2182,495,578
axg-03118,fake,4865,1082,1381
axg-03119,fake,2408,517,635
axg-03120,fake,851,188,230
axg-03121,fake,1424,329,410
axg-03122,fake,1936,433,559
axg-03123,fake,2677,577,738
axg-03124,fake,2286,510,615
axg-03125,fake,4935,1153,1364
axg-03126,fake,865,173,253
axg-03127,fake,1771,410,517
axg-03128,fake,2148,479,603
axg-03129,fake,2062,446,561
axg-03130,fake,1560,367,441
axg-03131,fake,2021,459,557
axg-03132,fake,2774,618,759
axg-03133,fake,5175,1169,1447
axg-03134,fake,3392,734,963
axg-03135,fake,2186,499,593
axg-03136,fake,2257,504,629
axg-03137,fake,2027,449,560
axg-03138,fake,2240,490,646
axg-03139,fake,1248,273,368
axg-03140,fake,2059,461,615
axg-03141,fake,1633,369,467
axg-03142,fake,2950,672,816
axg-03143,fake,2791,627,753
axg-03144,fake,861,203,254
axg-03145,fake,2606,579,736
axg-03146,fake,1846,416,499
axg-03147,fake,2892,629,819
axg-03148,fake,2153,486,601
axg-03149,fake,2945,665,800
axg-03150,fake,1329,279,371
axg-03151,fake,1865,404,529
axg-03152,fake,3760,848,1054
axg-03153,fake,2182,480,591
axg-03154,fake,2506,540,702
axg-03155,fake,1348,299,387
axg-03156,fake,3840,873,1040
axg-03157,fake,2796,625,774
axg-03158,fake,4739,1063,1311
axg-03159,fake,2321,559,670
axg-03160,fake,1424,320,385
axg-03161,fake,4747,1034,1320
axg-03162,fake,2459,557,706
axg-03163,fake,1724,380,455
axg-03164,fake,3788,844,1062
axg-03165,fake,1123,257,312
axg-03166,fake,2664,617,746
axg-03167,fake,4802,1059,1364
axg-03168,fake,4995,1128,1378
axg-03169,fake,3364,762,914
axg-03170,fake,606,132,163
axg-03171,fake,180,40,55
axg-03172,fake,2894,627,817
axg-03173,fake,1067,242,307
axg-03174,fake,1807,404,497
axg-03175,fake,2646,599,738
axg-03176,fake,1624,365,439
axg-03177,fake,4575,1011,1208
axg-03178,fake,2605,581,704
axg-03179,fake,2223,505,624
axg-03180,fake,613,146,171
axg-03181,fake,3064,650,815
axg-03182,fake,3442,750,935
axg-03183,fake,1234,280,354
axg-03184,fake,4442,979,1189
axg-03185,fake,4557,1016,1296
axg-03186,fake,2930,653,805
axg-03187,fake,1603,363,457
axg-03188,fake,1826,432,507
axg-03189,fake,2173,495,586
axg-03190,fake,4985,1095,1362
axg-03191,fake,1352,307,373
axg-03192,fake,4745,1037,1306
axg-03193,fake,1950,438,541
axg-03194,fake,2371,517,653
axg-03195,fake,2005,464,548
axg-03196,fake,2339,523,610
axg-03197,fake,2927,656,811
axg-03198,fake,1427,310,379
axg-03199,fake,1403,300,401
axg-03200,fake,3438,756,950
axg-03201,fake,345,76,90
axg-03202,fake,2558,593,705
axg-03203,fake,2066,462,556
axg-03204,fake,1911,447,513
axg-03205,fake,899,198,248
axg-03206,fake,1796,412,487
axg-03207,fake,1107,254,312
axg-03208,fake,4595,1032,1168
axg-03209,fake,4234,938,1177
axg-03210,fake,2125,478,574
axg-03211,fake,2575,569,685
axg-03212,fake,707,161,190
axg-03213,fake,2721,602,816
axg-03214,fake,2853,661,788
axg-03215,fake,1699,370,465
axg-03216,fake,2549,560,724
axg-03217,fake,1065,236,327
axg-03218,fake,2259,507,633
axg-03219,fake,4918,1095,1349
axg-03220,fake,1802,406,471
axg-03221,fake,2931,635,785
axg-03222,fake,2445,549,681
axg-03223,fake,1970,425,526
axg-03224,fake,3200,696,823
axg-03225,fake,1958,435,576
axg-03226,fake,2363,530,639
axg-03227,fake,2815,630,807
axg-03228,fake,1830,401,520
axg-03229,fake,4533,1002,1235
axg-03230,fake,742,166,198
axg-03231,fake,4457,964,1221
axg-03232,fake,1627,353,451
axg-03233,fake,2781,611,754
axg-03234,fake,1575,337,416
axg-03235,fake,4614,1004,1305
axg-03236,fake,1095,248,315
axg-03237,fake,2762,609,765
axg-03238,fake,249,54,74
axg-03239,fake,2394,526,654
axg-03240,fake,1985,425,575
axg-03241,fake,2755,584,791
axg-03242,fake,3502,793,973
axg-03243,fake,2966,661,828
axg-03244,fake,1733,406,465
axg-03245,fake,2949,661,818
axg-03246,fake,2277,509,600
axg-03247,fake,491,112,134
axg-03248,fake,2571,588,710
axg-03249,fake,1637,361,487
axg-03250,fake,2998,655,844
axg-03251,fake,2825,639,784
axg-03252,fake,1177,263,328
axg-03253,fake,1904,444,535
axg-03254,fake,2907,634,807
axg-03255,fake,3547,805,1012
axg-03256,fake,2289,525,643
axg-03257,fake,1452,318,412
axg-03258,fake,2252,520,669
axg-03259,fake,1324,288,365
axg-03260,fake,1188,271,316
axg-03261,fake,2329,544,646
axg-03262,fake,1990,465,544
axg-03263,fake,1579,347,456
axg-03264,fake,4919,1061,1345
axg-03265,fake,1912,408,518
axg-03266,fake,3224,748,896
axg-03267,fake,1709,380,502
axg-03268,fake,2094,500,590
axg-03269,fake,2224,500,621
axg-03270,fake,1794,404,469
axg-03271,fake,2901,627,776
axg-03272,fake,2026,438,561
axg-03273,fake,1714,386,472
axg-03274,fake,4672,1090,1347
axg-03275,fake,1987,446,566
axg-03276,fake,2333,543,648
axg-03277,fake,385,84,113
axg-03278,fake,3858,838,1039
axg-03279,fake,979,212,284
axg-03280,fake,1667,388,470
axg-03281,fake,1311,303,388
axg-03282,fake,433,96,123
axg-03283,fake,545,125,155
axg-03284,fake,3185,692,881
axg-03285,fake,1923,434,536
axg-03286,fake,1844,410,539
axg-03287,fake,4524,975,1239
axg-03288,fake,3146,701,863
axg-03289,fake,1677,361,445
axg-03290,fake,2715,615,741
axg-03291,fake,2557,581,672
axg-03292,fake,1222,276,333
axg-03293,fake,709,171,205
axg-03294,fake,2902,653,788
axg-03295,fake,2033,458,557
axg-03296,fake,2019,465,582
axg-03297,fake,1820,419,504
axg-03298,fake,1480,323,423
axg-03299,fake,3007,690,848
axg-03300,fake,1770,389,505
axg-03301,fake,1831,403,514
axg-03302,fake,4817,1059,1276
axg-03303,fake,1976,453,562
axg-03304,fake,4357,930,1190
axg-03305,fake,907,198,253
axg-03306,fake,3893,835,1083
axg-03307,fake,988,219,316
axg-03308,fake,2610,585,758
axg-03309,fake,2104,456,591
axg-03310,fake,1884,399,578
axg-03311,fake,2441,524,665
axg-03312,fake,2736,608,752
axg-03313,fake,769,159,213
axg-03314,fake,4061,900,1102
axg-03315,fake,2344,502,668
axg-03316,fake,2771,586,734
axg-03317,fake,4512,1011,1237
axg-03318,fake,930,202,259
axg-03319,fake,913,201,258
axg-03320,fake,3894,835,1084
axg-03321,fake,1614,374,479
axg-03322,fake,623,138,189
axg-03323,fake,2889,644,787
axg-03324,fake,2317,506,615
axg-03325,fake,2236,513,606
axg-03326,fake,2053,457,596
axg-03327,fake,336,73,84
axg-03328,fake,822,186,241
axg-03329,fake,1017,229,265
axg-03330,fake,257,58,71
axg-03331,fake,288,62,81
axg-03332,fake,240,55,60
axg-03333,fake,297,69,79
axg-03334,fake,301,65,74
axg-03335,fake,281,63,73
axg-03336,fake,386,85,107
axg-03337,fake,150,32,38
axg-03338,fake,212,45,54
axg-03339,fake,41,9,15
axg-03340,fake,109,26,31
axg-03341,fake,74,17,25
axg-03342,fake,85,18,25
axg-03343,fake,76,16,21
axg-03344,fake,66,15,19
axg-03345,fake,139,32,36
axg-03346,fake,106,22,28
axg-03347,fake,129,28,34
axg-03348,fake,27,6,9
axg-03349,fake,39,10,14
axg-03350,fake,36,8,12
axg-03351,fake,76,15,20
axg-03352,fake,64,11,18
axg-03353,fake,86,18,22
axg-03354,fake,58,12,18
axg-03355,fake,44,10,14
axg-03356,fake,47,10,13
axg-03357,fake,155,39,44
axg-03358,fake,35,7,11
axg-03359,fake,50,10,15
axg-03360,fake,49,10,15
axg-03361,fake,53,12,15
axg-03362,fake,32,7,10
axg-03363,fake,47,10,14
axg-03364,fake,49,11,15
axg-03365,fake,63,13,18
axg-03366,fake,71,17,21
axg-03367,fake,121,26,31
axg-03368,fake,56,12,19
axg-03369,fake,62,12,19
axg-03370,fake,66,15,19
axg-03371,fake,46,10,15
axg-03372,fake,121,26,31
axg-03373,fake,71,17,21
axg-03374,fake,65,14,19
axg-03375,fake,49,11,15
axg-03376,fake,44,10,14
axg-03377,fake,37,9,13
axg-03378,fake,79,19,22
axg-03379,fake,83,19,26
axg-03380,fake,75,16,24
axg-03381,fake,124,26,34
axg-03382,fake,82,19,25
axg-03383,fake,58,13,21
axg-03384,fake,57,12,19
axg-03385,fake,39,9,12
axg-03386,fake,141,32,38
axg-03387,fake,80,18,30
axg-03388,fake,57,13,19
axg-03389,fake,74,16,24
axg-03390,fake,115,27,30
axg-03391,fake,64,15,19
axg-03392,fake,54,13,15
axg-03393,fake,49,10,14
axg-03394,fake,44,10,12
axg-03395,fake,58,13,19
axg-03396,fake,73,15,17
axg-03397,fake,77,15,24
axg-03398,fake,85,20,26
axg-03399,fake,101,22,26
axg-03400,fake,74,15,24
axg-03401,fake,96,19,23
axg-03402,fake,84,20,24
axg-03403,fake,59,13,15
axg-03404,fake,120,25,33
axg-03405,fake,65,15,20
axg-03406,fake,53,11,14
axg-03407,fake,94,21,25
axg-03408,fake,158,33,44
axg-03409,fake,91,23,27
axg-03410,fake,110,24,33
axg-03411,fake,73,15,23
axg-03412,fake,60,15,17
axg-03413,fake,101,23,28
axg-03414,fake,116,25,33
axg-03415,fake,60,15,20
axg-03416,fake,83,19,21
axg-03417,fake,73,14,18
axg-03418,fake,72,16,22
axg-03419,fake,74,16,20
axg-03420,fake,109,24,27
axg-03421,fake,117,26,32
axg-03422,fake,162,36,40
axg-03423,fake,171,38,50
axg-03424,fake,112,24,30
axg-03425,fake,185,40,46
axg-03426,fake,132,28,33
axg-03427,fake,148,29,42
axg-03428,fake,82,17,23
axg-03429,fake,119,27,34
axg-03430,fake,73,14,20
axg-03431,fake,120,25,29
axg-03432,fake,83,17,26
axg-03433,fake,62,14,20
axg-03434,fake,120,27,34
axg-03435,fake,51,10,19
axg-03436,fake,81,18,22
axg-03437,fake,88,20,27
axg-03438,fake,123,25,35
axg-03439,fake,108,24,32
axg-03440,fake,107,23,27
axg-03441,fake,114,24,35
axg-03442,fake,101,23,26
axg-03443,fake,131,30,35
axg-03444,fake,112,26,31
axg-03445,fake,61,14,22
axg-03446,fake,120,30,38
axg-03447,fake,137,29,35
axg-03448,fake,81,20,22
axg-03449,fake,92,20,29
axg-03450,fake,125,29,36
axg-03451,fake,101,22,30
axg-03452,fake,100,23,26
axg-03453,fake,114,26,32
axg-03454,fake,105,25,29
axg-03455,fake,82,21,25
axg-03456,fake,91,20,29
axg-03457,fake,121,25,33
axg-03458,fake,94,20,28
axg-03459,fake,136,31,37
axg-03460,fake,127,30,41
axg-03461,fake,110,22,34
axg-03462,fake,96,20,24
axg-03463,fake,99,22,33
axg-03464,fake,107,26,30
axg-03465,fake,86,20,25
axg-03466,fake,150,33,41
axg-03467,fake,69,17,19
axg-03468,fake,62,14,18
axg-03469,fake,90,19,27
axg-03470,fake,53,12,20
axg-03471,fake,78,16,24
axg-03472,fake,123,28,36
axg-03473,fake,135,30,42
axg-03474,fake,137,28,41
axg-03475,fake,82,18,25
axg-03476,fake,104,26,32
axg-03477,fake,97,20,25
axg-03478,fake,130,27,35
axg-03479,fake,109,27,29
axg-03480,fake,154,36,44
axg-03481,fake,121,26,41
axg-03482,fake,75,15,21
axg-03483,fake,360,77,105
axg-03484,fake,188,41,57
axg-03485,fake,166,38,51
axg-03486,fake,109,22,28
axg-03487,fake,56,12,17
axg-03488,fake,70,15,25
axg-03489,fake,76,16,20
axg-03490,fake,97,21,26
axg-03491,fake,110,22,34
axg-03492,fake,87,17,23
axg-03493,fake,151,32,39
axg-03494,fake,148,34,42
axg-03495,fake,82,20,22
axg-03496,fake,52,13,18
axg-03497,fake,204,44,60
axg-03498,fake,139,32,35
axg-03499,fake,51,12,18
axg-03500,fake,50,12,16
axg-03501,fake,59,13,17
axg-03502,fake,45,10,15
axg-03503,fake,69,15,20
axg-03504,fake,636,135,168
axg-03505,fake,55,13,16
axg-03506,fake,45,8,15
axg-03507,fake,49,11,16
axg-03508,fake,36,9,12
axg-03509,fake,120,26,32
axg-03510,fake,84,18,24
axg-03511,fake,74,18,24
axg-03512,fake,152,31,44
axg-03513,fake,176,35,62
axg-03514,fake,133,27,43
axg-03515,fake,76,16,24
axg-03516,fake,57,12,18
axg-03517,fake,97,20,28
axg-03518,fake,84,17,28
axg-03519,fake,71,15,24
axg-03520,fake,57,13,20
axg-03521,fake,54,11,20
axg-03522,fake,73,14,20
axg-03523,fake,60,13,21
axg-03524,fake,84,18,22
axg-03525,fake,46,9,13
axg-03526,fake,79,19,28
axg-03527,fake,83,18,29
axg-03528,fake,56,13,15
axg-03529,fake,82,19,21
axg-03530,fake,57,12,17
axg-03531,fake,83,20,30
axg-03532,fake,45,10,15
axg-03533,fake,73,16,22
axg-03534,fake,69,15,19
axg-03535,fake,102,24,26
axg-03536,fake,66,15,21
axg-03537,fake,43,10,12
axg-03538,fake,70,15,17
axg-03539,fake,56,13,18
axg-03540,fake,250,57,62
axg-03541,fake,144,33,41
axg-03542,fake,115,26,32
axg-03543,fake,141,32,36
axg-03544,fake,143,34,40
axg-03545,fake,183,42,57
axg-03546,fake,91,20,26
axg-03547,fake,195,39,46
axg-03548,fake,96,23,30
axg-03549,fake,163,38,43
axg-03550,fake,82,17,21
axg-03551,fake,161,33,38
axg-03552,fake,121,30,34
axg-03553,fake,121,27,36
axg-03554,fake,64,13,16
axg-03555,fake,140,31,40
axg-03556,fake,106,25,28
axg-03557,fake,67,14,21
axg-03558,fake,91,20,24
axg-03559,fake,101,21,27
axg-03560,fake,68,13,21
axg-03561,fake,80,16,26
axg-03562,fake,67,15,19
axg-03563,fake,84,17,24
axg-03564,fake,88,19,28
axg-03565,fake,93,17,26
axg-03566,fake,105,23,27
axg-03567,fake,77,16,20
axg-03568,fake,132,26,31
axg-03569,fake,104,21,26
axg-03570,fake,151,33,41
axg-03571,fake,119,27,30
axg-03572,fake,101,19,25
axg-03573,fake,96,24,30
axg-03574,fake,113,25,32
axg-03575,fake,125,27,31
axg-03576,fake,79,17,27
axg-03577,fake,116,26,33
axg-03578,fake,107,23,30
axg-03579,fake,138,30,40
axg-03580,fake,60,13,15
axg-03581,fake,98,22,27
axg-03582,fake,97,23,26
axg-03583,fake,103,22,28
axg-03584,fake,156,34,41
axg-03585,fake,96,20,26
axg-03586,fake,143,30,37
axg-03587,fake,134,27,31
axg-03588,fake,94,21,27
axg-03589,fake,97,19,26
axg-03590,fake,115,27,36
axg-03591,fake,96,20,29
axg-03592,fake,107,23,27
axg-03593,fake,122,27,33
axg-03594,fake,78,15,21
axg-03595,fake,115,23,26
axg-03596,fake,103,22,28
axg-03597,fake,125,25,34
axg-03598,fake,92,18,24
axg-03599,fake,137,27,34
axg-03600,fake,125,32,39
axg-03601,fake,91,19,24
axg-03602,fake,88,20,24
axg-03603,fake,124,26,33
axg-03604,fake,109,22,26
axg-03605,fake,89,21,26
axg-03606,fake,87,19,24
axg-03607,fake,91,20,27
axg-03608,fake,119,27,36
axg-03609,fake,103,25,30
axg-03610,fake,93,20,22
axg-03611,fake,138,30,41
axg-03612,fake,122,28,33
axg-03613,fake,135,33,42
